Timestamp,Attraction,Queue_Length,Ride_Throughput,Visitor_Count,Visitor_ID,Step_Count,Transaction_Amount,Check_In_Time,Check_Out_Time,Loyalty_Member,Weather_Condition,Age,Gender,Guest_Satisfaction_Score
2025-02-21 12:41:58.347305775,Revenge of the Mummy,33,31,9,2701,10325,154.06545567818085,10.3650994584041,18.783567171859367,Yes,Sunny,32,Female,4.837901612945359
2025-02-20 05:18:50.672074318,Sesame Street Spaghetti Space Chase,45,27,7,2702,10224,110.77766327830801,11.569147219772569,21.6952765604843,No,Sunny,21,Female,1.1222411092203461
2025-02-17 22:51:50.010219574,Battlestar Galactica: CYLON,33,37,17,2703,12052,146.86908171293751,12.033907064171943,20.406078130216365,No,Cloudy,37,Female,3.58585082323577
2025-02-26 02:45:05.102594614,Revenge of the Mummy,37,26,7,2704,13243,124.08215800414207,11.277290940205535,18.226603993014105,No,Sunny,36,Female,4.548851479321073
2025-03-02 02:28:41.296157598,Puss In Boots' Giant Journey,26,30,7,2705,8659,133.77047650165846,10.249310887397094,19.829296848683693,Yes,Cloudy,27,Male,2.1812293768225484
2025-02-22 14:47:04.606711388,Puss In Boots' Giant Journey,38,32,8,2706,10271,117.83636218233616,9.258815158018896,21.547830892095448,No,Cloudy,21,Female,4.401475159451512
2025-02-27 19:52:49.112418652,Sesame Street Spaghetti Space Chase,45,29,5,2707,13155,116.4942981124774,11.461408631756468,20.81172978687924,No,Cloudy,27,Female,1.7098349899341452
2025-02-20 20:28:44.309793711,Revenge of the Mummy,35,25,12,2708,11282,91.22949635513886,12.07456117478304,18.032852494106073,No,Cloudy,32,Male,2.530032497243693
2025-02-21 05:39:14.305930138,Revenge of the Mummy,40,27,9,2709,12532,163.46011354046004,11.538929713081455,18.50902718810001,No,Sunny,14,Female,2.6974437103950724
2025-02-24 23:08:00.771900892,Transformers: The Ride,30,32,7,2710,7518,165.19406452623028,12.210558255458256,18.45965816653771,Yes,Cloudy,25,Male,2.854108165388834
2025-02-15 15:49:47.504447699,Transformers: The Ride,50,27,20,2711,11380,112.54083180836622,12.421946736937873,17.534281262962118,Yes,Rainy,38,Male,4.584910081928578
2025-02-16 04:47:54.060063362,Transformers: The Ride,46,31,10,2712,12996,79.34497905415036,11.5739685018498,17.570253853836984,No,Sunny,37,Female,4.5631971690196895
2025-02-27 19:23:31.954081059,Transformers: The Ride,63,32,14,2713,12280,80.46325994669846,9.507208657250224,19.641790326158734,No,Sunny,32,Male,2.613622514953283
2025-02-17 15:06:37.206084967,Revenge of the Mummy,34,25,12,2714,16112,147.70420276603332,9.587145518980043,20.352954255523226,No,Cloudy,16,Female,4.643495365619349
2025-02-24 01:21:50.419675827,Sesame Street Spaghetti Space Chase,23,23,8,2715,11313,97.09339451747366,12.580342578341131,21.512405055065493,Yes,Cloudy,25,Male,4.620063329489326
2025-02-15 01:12:40.395647764,Sesame Street Spaghetti Space Chase,32,34,8,2716,10001,112.59620678855246,12.84263532186352,19.79166885965705,No,Sunny,16,Female,4.359061588862311
2025-02-20 13:08:28.649935007,Sesame Street Spaghetti Space Chase,34,31,11,2717,16551,121.67898024574603,10.273434612242404,19.472924553583997,No,Sunny,33,Female,1.197011769412939
2025-02-15 00:00:00.000000000,Revenge of the Mummy,38,44,12,2718,11160,114.83255546181749,10.285960437690564,19.297477368749753,Yes,Sunny,26,Male,3.9960877195594238
2025-02-27 08:03:52.587200403,Revenge of the Mummy,59,25,9,2719,9570,48.2543127913796,12.707732538326264,19.38578881371667,No,Sunny,29,Male,2.024848044904302
2025-02-16 00:05:40.121921301,Battlestar Galactica: CYLON,19,24,16,2720,9212,74.40027094697123,9.659954344162298,19.586164510381405,No,Cloudy,47,Female,2.9483983254391775
2025-02-26 10:50:33.570130348,Transformers: The Ride,40,30,8,2721,15714,178.87655975814428,9.481090233079332,18.843189421377428,No,Sunny,28,Female,4.43867793329209
2025-02-22 11:51:26.647678137,Transformers: The Ride,27,31,13,2722,14309,131.05771611065018,12.464865534327458,20.653492206395942,No,Sunny,28,Female,1.7881348421916727
2025-02-19 05:09:32.414174795,Transformers: The Ride,17,28,7,2723,9057,113.85502978281788,11.891300671876786,18.232183516295976,No,Cloudy,29,Female,4.624552049438518
2025-02-26 18:02:15.264122248,Transformers: The Ride,27,30,12,2724,13907,75.6739359136092,11.129668389683872,19.357890576101557,No,Rainy,19,Female,2.3491380767301715
2025-02-15 09:33:43.832329512,Revenge of the Mummy,36,29,9,2725,6505,90.45177679796474,12.806734069144897,22.167888096858952,Yes,Cloudy,22,Male,4.522383438818524
2025-02-21 03:39:45.364736795,Sesame Street Spaghetti Space Chase,27,20,8,2726,14493,110.51745096554224,10.258428201172121,18.29491724390026,No,Sunny,33,Female,2.7444352396102745
2025-02-22 11:25:53.866138935,Revenge of the Mummy,44,26,7,2727,6314,118.00366091861058,11.792335414658156,21.561440833436688,Yes,Rainy,12,Male,3.763989364718502
2025-02-21 06:25:19.999022722,Battlestar Galactica: CYLON,35,23,12,2728,7925,107.50092422775157,9.470394924255446,17.46833537986367,No,Sunny,28,Male,3.2620118185470663
2025-02-21 02:58:08.574226618,Sesame Street Spaghetti Space Chase,48,28,8,2729,11885,151.3255731997496,12.71580862108564,21.411707079814324,Yes,Cloudy,39,Female,4.50309295515666
2025-02-28 16:42:53.497985601,Transformers: The Ride,25,31,12,2730,16637,71.97989091683257,12.744831583120126,22.073710531220357,No,Cloudy,28,Female,3.39999019149501
2025-02-15 22:24:40.791442394,Transformers: The Ride,42,25,7,2731,12164,153.5809240395269,11.945432087394147,18.18708522438099,Yes,Cloudy,35,Female,2.1240988158845733
2025-02-23 17:10:03.712079525,Revenge of the Mummy,38,18,12,2732,8059,86.79559268858465,11.357751354978552,18.064243755227682,No,Sunny,45,Female,4.601523310354185
2025-02-18 23:03:17.271741629,Revenge of the Mummy,41,31,14,2733,17648,126.92881936105144,10.435067072174363,18.816054136715316,No,Sunny,19,Female,2.628389781089056
2025-02-19 12:01:16.031009436,Revenge of the Mummy,26,23,8,2734,15475,165.99752843038505,12.639632321519349,21.601541185685644,No,Sunny,17,Male,3.503901678115663
2025-02-16 06:50:36.780609608,Revenge of the Mummy,60,32,12,2735,8414,141.72115394885495,12.719783183802791,21.529237822099905,No,Sunny,18,Female,3.559302919498602
2025-02-27 22:17:53.840551376,Sesame Street Spaghetti Space Chase,20,29,7,2736,11131,130.12239343234492,12.311188285810545,19.21414383363499,No,Rainy,28,Male,2.3688215390695344
2025-02-27 00:32:11.298771620,Revenge of the Mummy,45,29,8,2737,9732,56.1775399088761,10.255142190918503,21.342701155957947,Yes,Cloudy,38,Male,4.610755561145022
2025-02-24 13:08:42.385544538,Battlestar Galactica: CYLON,30,31,9,2738,9746,115.39718394118167,11.507732389779278,17.263029154983702,Yes,Cloudy,43,Male,3.933020641331131
2025-02-15 18:46:10.586231232,Revenge of the Mummy,51,30,12,2739,12176,132.2955810319131,12.697641936390214,18.716637309581294,Yes,Cloudy,31,Female,1.9966217266303312
2025-02-28 08:44:15.092237234,Sesame Street Spaghetti Space Chase,45,30,8,2740,8419,152.4125353331516,11.777086360864544,22.04750987070462,No,Sunny,29,Female,1.3170043130717604
2025-02-28 13:37:11.446998358,Sesame Street Spaghetti Space Chase,60,32,8,2741,12336,124.40354914745207,10.19475743716729,20.552016496021835,No,Sunny,17,Female,2.6488946004368037
2025-02-25 22:00:26.785419226,Sesame Street Spaghetti Space Chase,20,34,17,2742,12392,135.00943124509985,10.438237816337063,19.90032355638996,No,Cloudy,27,Female,4.731204586709762
2025-02-15 02:27:06.812097549,Transformers: The Ride,31,31,18,2743,8419,95.21828214843683,11.51984866204722,18.730418164436404,No,Sunny,26,Male,2.757728071950241
2025-02-22 01:49:57.314944506,Puss In Boots' Giant Journey,40,29,12,2744,11413,158.92732725076505,11.205050822351216,21.674246898106272,No,Sunny,44,Female,4.204885902105254
2025-02-16 16:29:29.163242817,Revenge of the Mummy,44,25,8,2745,16089,56.0272067679168,11.213701645700176,21.50732183114365,No,Cloudy,37,Male,2.9405114256123817
2025-02-15 21:22:07.642325640,Transformers: The Ride,31,35,16,2746,7056,123.00418926278836,11.059728865850717,21.61155713686927,Yes,Sunny,42,Female,1.5492782715382527
2025-02-21 21:16:43.138032436,Transformers: The Ride,38,33,8,2747,11093,122.43343750317463,11.946700504988872,19.564455808835003,Yes,Sunny,46,Male,4.506086713606489
2025-02-22 22:21:03.279920816,Revenge of the Mummy,50,36,7,2748,11771,120.1895305799496,12.055438783273429,21.222681059780243,Yes,Cloudy,25,Male,2.0170458886196845
2025-02-28 11:24:06.254414320,Battlestar Galactica: CYLON,42,29,9,2749,8275,144.94899639675856,12.571916178140958,20.307047021669696,Yes,Sunny,21,Male,4.559709032805442
2025-02-23 06:34:26.355032921,Sesame Street Spaghetti Space Chase,69,26,8,2750,15230,78.9288918330601,12.398855445231147,19.88076823902012,No,Sunny,34,Female,1.624944646995717
2025-02-19 10:16:45.111118793,Battlestar Galactica: CYLON,43,32,8,2751,11170,61.123204655758315,12.297052034809907,17.82138426666734,No,Cloudy,35,Male,2.040167187935555
2025-02-27 23:41:17.150739193,Revenge of the Mummy,53,29,11,2752,10865,109.12862019269154,12.012624029266487,19.19609352303592,No,Cloudy,38,Female,1.272104907319856
2025-02-28 18:20:41.633575439,Battlestar Galactica: CYLON,47,36,12,2753,7339,85.50038157835877,11.764246354198793,18.446380347088667,Yes,Sunny,44,Female,4.586507238994202
2025-02-24 05:32:24.580762148,Battlestar Galactica: CYLON,34,32,12,2754,7785,129.72435801340077,12.1241979122937,18.962099575784666,No,Cloudy,45,Female,4.048277635328537
2025-02-20 23:27:35.773792267,Puss In Boots' Giant Journey,21,29,8,2755,16275,137.52945768693928,10.224386545313797,19.8043981391897,No,Cloudy,33,Female,3.11828421512589
2025-02-25 15:17:23.977141619,Puss In Boots' Giant Journey,33,24,7,2756,7509,37.48011681783575,9.561922054559448,18.917486463362767,No,Cloudy,31,Female,4.46437550966544
2025-02-17 07:14:11.176391840,Revenge of the Mummy,22,32,17,2757,9909,87.62451002643833,11.252082675425731,21.248301474778305,No,Sunny,43,Female,3.980403486019549
2025-02-25 06:48:11.947265148,Transformers: The Ride,60,33,19,2758,10624,94.77040955566122,11.697282348235449,20.694673328953407,Yes,Sunny,19,Male,4.627714463650744
2025-02-15 00:00:00.000000000,Revenge of the Mummy,26,26,9,2759,12006,127.76109268806407,11.831726254064248,20.636568295664848,No,Sunny,32,Female,4.27041431551027
2025-02-16 08:07:07.188404799,Sesame Street Spaghetti Space Chase,44,25,13,2760,8487,153.626981090323,9.972450019018854,18.22289397533765,No,Sunny,27,Male,4.513364761216147
2025-02-24 14:29:41.571046591,Battlestar Galactica: CYLON,51,26,8,2761,9499,62.03849373812029,11.118808790161422,17.536760769731746,Yes,Sunny,22,Female,4.685070795382782
2025-02-25 14:38:56.276111126,Sesame Street Spaghetti Space Chase,22,30,10,2762,12558,146.08149767482757,10.295854742885352,19.942447189424524,No,Rainy,28,Female,4.249936498574259
2025-02-25 13:09:44.080001116,Sesame Street Spaghetti Space Chase,34,32,9,2763,16864,95.06719155064988,12.641469954370278,20.70728832310037,Yes,Cloudy,39,Male,3.1054906696070104
2025-02-21 13:50:11.245204926,Battlestar Galactica: CYLON,51,25,17,2764,5370,153.33332146708028,9.502160273883888,17.372699434514846,Yes,Cloudy,9,Female,2.696665660902307
2025-02-28 11:43:07.728281260,Battlestar Galactica: CYLON,34,29,6,2765,10955,133.85410773983577,11.025063587940618,18.633208534253697,No,Sunny,33,Female,4.542139567993546
2025-02-15 17:27:53.855869055,Puss In Boots' Giant Journey,23,31,17,2766,9550,76.5021685104151,12.688637937903113,22.15215840419453,No,Sunny,16,Male,4.663316909315889
2025-03-01 09:17:30.455879927,Sesame Street Spaghetti Space Chase,49,20,15,2767,14041,61.795444950689614,10.134853281690818,19.465485374629353,No,Sunny,32,Female,1.2090558236656102
2025-02-21 17:50:16.678522825,Transformers: The Ride,21,31,9,2768,10517,101.7793602527002,12.155849230298386,19.950929100383075,No,Sunny,41,Male,1.9595491047150573
2025-02-22 08:08:45.682749987,Revenge of the Mummy,33,28,5,2769,9960,96.72703871710233,12.837880008409845,18.792814541690323,No,Cloudy,27,Female,2.260365000640808
2025-02-26 19:17:16.774462700,Transformers: The Ride,31,32,9,2770,9935,122.11389589893984,12.689021908577763,18.381933612871485,No,Sunny,29,Male,3.1758738057551446
2025-02-25 08:16:56.403068066,Revenge of the Mummy,35,35,11,2771,10352,97.349057423449,12.375292124475061,18.736832593645232,Yes,Cloudy,33,Male,3.356942645766017
2025-02-18 18:32:42.592270851,Revenge of the Mummy,59,36,14,2772,6697,97.48919965571271,11.895386161034642,21.53104648163927,Yes,Rainy,33,Female,2.045555830929467
2025-02-16 06:55:58.551214457,Sesame Street Spaghetti Space Chase,74,32,9,2773,10250,75.12021170152747,9.673845032158395,18.245561192188084,No,Cloudy,47,Female,3.246131982056464
2025-03-01 02:26:00.575903416,Sesame Street Spaghetti Space Chase,21,29,10,2774,7437,50.41040695002299,9.826149319731364,19.259994457939595,Yes,Cloudy,30,Female,2.2656471141884142
2025-02-23 16:27:38.539958239,Battlestar Galactica: CYLON,62,34,20,2775,9853,96.86135245668588,9.519148010120626,20.545458915431926,No,Sunny,22,Male,4.7966550186335395
2025-02-16 02:34:09.974004269,Battlestar Galactica: CYLON,48,29,9,2776,14175,109.15940385392742,11.419740535365083,19.70850810588946,No,Sunny,37,Female,2.562419900148341
2025-02-20 12:19:52.852367401,Transformers: The Ride,41,30,7,2777,14409,127.17542239204472,10.300914045505912,18.29635443591243,No,Cloudy,37,Female,4.551851568508361
2025-02-16 18:17:56.053321600,Transformers: The Ride,47,26,8,2778,11207,23.370270785385863,11.081117089679257,21.994288202326523,Yes,Cloudy,36,Male,4.2715232623845045
2025-02-25 05:14:53.017315149,Transformers: The Ride,16,29,11,2779,12358,144.06767893546777,11.592809527835518,21.402842241237337,No,Sunny,9,Female,3.70272684953478
2025-02-20 00:28:07.973846197,Transformers: The Ride,25,31,8,2780,11620,97.01874798863082,11.839197741965172,22.134950937805456,No,Cloudy,35,Female,4.652603615020763
2025-02-19 23:42:35.888890743,Transformers: The Ride,55,26,7,2781,11203,130.8276906449508,11.479769968046831,21.787603848104283,No,Sunny,39,Female,4.003921495204063
2025-02-25 01:41:09.040704250,Transformers: The Ride,47,31,7,2782,8098,146.09111911510536,12.67374271074681,21.9068915583672,No,Sunny,36,Female,1.2331203086824987
2025-02-26 10:04:21.754270077,Puss In Boots' Giant Journey,43,22,5,2783,9634,153.75570485666202,11.697793929001039,18.156790091927526,Yes,Rainy,36,Female,4.259129308410249
2025-02-21 20:57:51.283712149,Battlestar Galactica: CYLON,34,30,8,2784,8698,85.72556892711363,10.52508826119903,19.090926214912677,No,Rainy,29,Male,4.4969205353889325
2025-02-17 06:53:55.469188929,Sesame Street Spaghetti Space Chase,23,32,9,2785,12098,117.60746898508302,10.92567200935218,19.974486664222525,No,Cloudy,27,Female,2.354970492386407
2025-02-25 00:42:38.917233944,Battlestar Galactica: CYLON,33,27,12,2786,12295,135.5785607415975,13.071499685600907,20.84880374645152,Yes,Cloudy,35,Female,4.383978209743633
2025-02-21 00:35:11.071516275,Revenge of the Mummy,47,31,7,2787,11550,160.26254000098953,11.020324108085575,21.91348525275736,No,Sunny,31,Male,4.948801966131403
2025-02-18 16:40:23.729681730,Sesame Street Spaghetti Space Chase,26,27,8,2788,12623,83.2730959591111,12.853878861575229,18.795681674466216,No,Cloudy,26,Female,4.568806281549736
2025-02-21 22:24:18.559259653,Battlestar Galactica: CYLON,38,34,16,2789,12939,71.15743700943835,9.891379699827024,20.66066525397469,Yes,Cloudy,24,Female,4.501085413677848
2025-03-01 01:27:30.680598497,Puss In Boots' Giant Journey,58,34,10,2790,9436,142.6969191986194,12.178124578444685,21.986300560318583,No,Cloudy,33,Male,2.2193530340499374
2025-02-28 01:13:55.369261503,Revenge of the Mummy,44,31,8,2791,8740,107.16399445703905,10.431456897301162,19.75621869005987,Yes,Sunny,32,Female,1.3950866399470996
2025-02-18 07:49:36.879312515,Sesame Street Spaghetti Space Chase,49,30,8,2792,6797,124.17702617280499,9.220210715749904,20.021676385967663,Yes,Sunny,16,Female,2.873495023425319
2025-02-23 01:56:03.652444839,Transformers: The Ride,18,17,13,2793,11109,42.51291437188824,10.28147089183196,21.65935677572918,Yes,Sunny,40,Female,4.533442476034728
2025-02-24 19:34:30.338539839,Puss In Boots' Giant Journey,48,30,8,2794,12583,105.63253786717958,12.535454364621152,21.790432356203766,Yes,Sunny,15,Male,4.5276698190112485
2025-02-27 17:37:50.762812614,Sesame Street Spaghetti Space Chase,55,30,7,2795,8095,68.80646739278977,9.765422066630814,21.691816530476906,No,Sunny,43,Male,3.0454854423151354
2025-02-25 12:00:22.122444868,Battlestar Galactica: CYLON,35,36,16,2796,8529,162.08159805120252,9.378510776224255,21.325469599946604,Yes,Rainy,29,Female,4.150893965449566
2025-02-19 15:23:31.016967297,Puss In Boots' Giant Journey,47,25,12,2797,8703,162.3994668484144,10.639367597466242,19.436228478853806,No,Cloudy,36,Female,4.873238568517735
2025-02-20 15:18:18.722296476,Sesame Street Spaghetti Space Chase,58,27,12,2798,8944,78.90936894561847,13.105517186402864,19.29562775811772,No,Sunny,4,Male,3.1472626870997633
2025-02-18 05:39:01.572850466,Battlestar Galactica: CYLON,39,36,8,2799,9975,129.26441235067958,11.749967059445414,20.295003227093236,No,Rainy,26,Female,2.8869786247237097
2025-02-23 15:53:45.497655392,Battlestar Galactica: CYLON,15,27,8,2800,10951,109.8684607873875,12.228244960387448,17.771519961558898,Yes,Rainy,28,Male,3.793483825023898
2025-02-27 23:28:32.795888662,Battlestar Galactica: CYLON,53,19,12,2801,8929,158.6631645333782,12.283132141456257,19.74188246769378,No,Sunny,30,Female,4.547357532069906
2025-02-21 20:04:08.919917583,Sesame Street Spaghetti Space Chase,29,30,9,2802,7009,103.45086243678426,11.663120767095979,21.027136818679082,Yes,Sunny,36,Female,1.6756138333487187
2025-02-19 23:05:17.516433477,Puss In Boots' Giant Journey,70,41,7,2803,6888,167.6267890331355,10.171191258117119,17.941000047425973,No,Rainy,15,Male,2.1893005704405546
2025-02-26 06:00:34.392441511,Battlestar Galactica: CYLON,50,31,12,2804,11129,85.72693762807012,12.935338043808121,18.923709317795282,Yes,Rainy,31,Female,4.320839008922908
2025-02-15 15:36:25.872519255,Sesame Street Spaghetti Space Chase,56,26,8,2805,10406,115.70660042343418,9.53610699306943,20.885482087578513,Yes,Sunny,35,Male,4.665493699917971
2025-02-24 16:27:31.323328495,Sesame Street Spaghetti Space Chase,34,26,8,2806,14504,66.53147402941639,9.682977650385684,21.82394425319424,No,Sunny,30,Female,4.354942206012486
2025-02-24 15:42:08.785621643,Sesame Street Spaghetti Space Chase,48,24,6,2807,9966,130.10355305209373,12.485788639036764,20.092098220886534,No,Cloudy,40,Male,2.3558355873016326
2025-03-01 06:23:09.354166746,Transformers: The Ride,56,30,9,2808,14083,150.14171110345598,10.627333629940933,18.668343823158125,Yes,Sunny,22,Female,4.80582260514052
2025-02-26 06:19:20.326942444,Battlestar Galactica: CYLON,41,26,16,2809,8692,118.9841732367463,10.591680498271753,21.692458002446184,No,Sunny,41,Female,3.225143886110396
2025-02-15 03:36:25.455181599,Sesame Street Spaghetti Space Chase,68,30,14,2810,8570,116.39059700899806,12.010740826930068,17.886173428546925,No,Sunny,35,Male,4.248470744647953
2025-02-19 10:33:31.973335743,Battlestar Galactica: CYLON,33,25,10,2811,9726,123.31441697576719,12.29354460087537,19.730254817725793,Yes,Sunny,14,Female,4.4609442793584675
2025-02-18 20:31:02.818212271,Revenge of the Mummy,32,35,15,2812,7114,71.66985830271216,12.160921063677065,19.409084898361417,Yes,Sunny,28,Female,3.3725929627059594
2025-02-15 00:00:00.000000000,Puss In Boots' Giant Journey,32,26,11,2813,9054,86.08832170339696,12.288337277137744,19.44011690767481,Yes,Cloudy,28,Female,4.812616209055935
2025-02-22 11:14:17.498136520,Sesame Street Spaghetti Space Chase,30,31,13,2814,16325,124.02162511475184,12.410685314628497,21.383720220758697,No,Cloudy,46,Male,3.540228928404642
2025-02-21 08:20:39.816847801,Revenge of the Mummy,38,29,12,2815,10067,113.40139123979782,11.598383351145062,21.816197633816294,No,Sunny,37,Female,4.326933078504096
2025-02-21 02:14:27.638783693,Revenge of the Mummy,30,34,9,2816,11310,117.64084733393231,9.687906024410536,17.08606322792515,Yes,Sunny,34,Male,4.370676200189968
2025-02-26 03:06:50.172258377,Battlestar Galactica: CYLON,11,33,10,2817,15098,173.94302999066986,9.615484569513024,20.704915207272304,No,Cloudy,45,Male,4.78784030697145
2025-02-20 06:47:53.929180384,Sesame Street Spaghetti Space Chase,29,34,5,2818,9800,143.09804024191874,12.683065380396995,21.160364818610255,No,Rainy,37,Female,1.1035951893915636
2025-02-18 20:10:29.496211290,Sesame Street Spaghetti Space Chase,32,27,6,2819,9854,53.07811282633073,10.165600172178513,18.882056438396845,Yes,Cloudy,29,Female,4.402563885189178
2025-02-21 06:11:43.540263414,Revenge of the Mummy,61,28,11,2820,9960,126.69055199079055,12.602360699807848,18.582476834553695,No,Cloudy,31,Male,3.467546150991684
2025-02-19 05:48:59.525250435,Puss In Boots' Giant Journey,36,33,8,2821,7470,70.86527311775312,10.53495677271116,18.30543620162834,Yes,Sunny,38,Female,1.1960700113892615
2025-02-25 02:47:12.981577635,Revenge of the Mummy,38,25,8,2822,10040,103.92848593965141,11.52053667172657,20.003055477926956,No,Cloudy,43,Female,2.1583657171844077
2025-02-23 15:23:58.827069759,Sesame Street Spaghetti Space Chase,55,28,8,2823,9581,121.005478148913,12.841313281591418,19.9556416642734,No,Sunny,33,Female,4.851542178423517
2025-02-15 22:16:54.315090895,Battlestar Galactica: CYLON,29,33,15,2824,9684,135.38147921106017,12.721301911072066,20.4112687857264,Yes,Sunny,15,Female,2.082652846526153
2025-02-20 02:30:23.417362452,Puss In Boots' Giant Journey,34,30,12,2825,14150,47.95544857544149,11.359457934678085,19.635402857365982,Yes,Sunny,30,Male,3.7317902982671036
2025-02-15 08:35:42.394500256,Transformers: The Ride,47,31,7,2826,14353,143.2691518790906,12.604156047652793,21.113301090209553,Yes,Cloudy,19,Male,1.4344579932983608
2025-02-27 04:08:10.139841557,Revenge of the Mummy,39,28,11,2827,14576,148.11055950588943,10.170816365918379,21.423383558095736,No,Sunny,21,Female,1.3951234466503977
2025-03-01 14:37:49.478050947,Sesame Street Spaghetti Space Chase,25,21,11,2828,8713,154.01632654844065,10.64531775754147,20.50163801419685,No,Rainy,21,Male,2.8084551058796308
2025-02-24 00:14:36.900660038,Transformers: The Ride,20,27,3,2829,12423,53.04642148461853,10.126283147912753,19.20318779231619,Yes,Sunny,19,Female,3.3760188018442165
2025-02-21 07:37:56.880558729,Puss In Boots' Giant Journey,32,31,8,2830,10000,145.39826449370835,12.825243319171497,18.906153452915703,Yes,Cloudy,30,Male,4.560254127355372
2025-02-18 01:28:04.325269699,Battlestar Galactica: CYLON,51,24,8,2831,16222,129.38615538174005,10.709702301699043,19.90772215908654,No,Cloudy,35,Male,2.810737576717859
2025-02-27 17:38:16.827652693,Transformers: The Ride,51,26,6,2832,14166,130.73151769701252,11.903444641069585,20.78469364853307,Yes,Sunny,19,Male,4.562858270857263
2025-02-20 10:10:26.230273962,Sesame Street Spaghetti Space Chase,40,31,10,2833,10350,129.8551234619373,10.260571725727576,20.569599848519807,No,Sunny,41,Male,2.038302368673645
2025-02-15 15:40:23.967283726,Transformers: The Ride,46,38,9,2834,11866,76.07370474473225,11.738741553668214,21.56444677225851,No,Sunny,19,Female,4.321914847632215
2025-02-19 03:21:21.577214241,Revenge of the Mummy,46,25,7,2835,9180,110.14426384228787,11.999067731614987,19.903472330263334,No,Sunny,47,Male,1.8129867616607016
2025-02-25 21:42:15.610392094,Puss In Boots' Giant Journey,38,33,12,2836,11039,113.07204974373465,10.717555611322965,21.152210888680198,No,Cloudy,28,Female,1.5959175048441763
2025-02-19 15:52:48.044853687,Transformers: The Ride,12,29,16,2837,8147,85.13418197503456,13.007959549441185,19.547399830726373,Yes,Cloudy,40,Female,4.336178474968626
2025-02-19 04:04:40.818359613,Battlestar Galactica: CYLON,58,37,9,2838,7463,153.1204285198633,9.193568411568217,19.065562678106776,Yes,Rainy,32,Female,2.2299203974761763
2025-02-20 01:29:17.759048462,Sesame Street Spaghetti Space Chase,24,34,13,2839,10021,114.01553242918371,10.675750332406402,17.519789699973437,Yes,Rainy,24,Female,3.7918097029695046
2025-02-18 06:28:57.473407030,Sesame Street Spaghetti Space Chase,42,39,12,2840,6729,121.09231398981025,12.667737664210996,20.901344338421232,No,Rainy,42,Female,1.466828245605323
2025-02-16 03:45:02.895117521,Battlestar Galactica: CYLON,30,32,11,2841,9304,51.775235328061044,9.469597369672574,17.979834503841516,Yes,Sunny,34,Male,2.745720990923432
2025-02-28 20:09:36.580018282,Sesame Street Spaghetti Space Chase,25,20,15,2842,11274,87.98570281459317,10.33158934425571,18.367472533438672,No,Rainy,43,Male,4.005784385412414
2025-02-27 23:02:59.000943899,Revenge of the Mummy,39,30,7,2843,16703,116.94126350442585,11.996874750228361,20.191765548647208,No,Cloudy,26,Female,4.7904454693196
2025-02-21 00:40:50.206672430,Battlestar Galactica: CYLON,59,28,20,2844,11250,128.61741964016056,11.367600247516787,21.48531790922875,No,Sunny,26,Female,1.7446309327173717
2025-02-18 16:18:45.520644188,Revenge of the Mummy,49,34,12,2845,5599,121.9581398093512,13.018125485156244,21.90674528704758,Yes,Sunny,30,Female,4.206881770787842
2025-02-25 16:05:50.175116301,Transformers: The Ride,59,25,14,2846,8245,149.84910420626608,9.682044154807294,19.79182591325924,Yes,Rainy,12,Male,4.540207505049655
2025-02-21 06:49:14.500868559,Sesame Street Spaghetti Space Chase,51,32,13,2847,6738,115.88298400891534,10.287449422617538,18.411563035179448,No,Rainy,46,Female,1.1093131142798052
2025-02-15 16:36:23.750493765,Transformers: The Ride,45,25,16,2848,18765,124.1377821471874,10.922489252259936,21.55505132974562,No,Rainy,36,Female,5.059979917552244
2025-02-20 19:19:37.388217926,Puss In Boots' Giant Journey,46,33,10,2849,8733,113.81539371970995,10.444463499073638,18.73167338702555,Yes,Cloudy,41,Male,3.010521102579918
2025-02-15 03:32:21.762673616,Puss In Boots' Giant Journey,27,35,16,2850,9508,134.46849783793374,12.126100041317505,21.520850524184297,No,Cloudy,27,Female,2.0879602476013512
2025-02-21 00:04:59.944682598,Revenge of the Mummy,31,26,15,2851,8701,100.11763482375758,9.428120535851209,20.925228474496322,Yes,Sunny,22,Female,3.509088228838198
2025-02-27 10:24:51.270853281,Sesame Street Spaghetti Space Chase,53,33,9,2852,11043,150.14033602197495,12.600751152410554,20.02832515295474,Yes,Cloudy,42,Female,4.672069317939169
2025-02-22 08:33:19.251580954,Transformers: The Ride,22,29,12,2853,12274,42.27254923667313,11.803820028482988,17.678008818138117,No,Sunny,33,Female,1.640266345053018
2025-02-15 00:00:00.000000000,Revenge of the Mummy,34,39,14,2854,10310,113.7080595684356,11.876071450090969,20.796691957930765,Yes,Cloudy,37,Female,4.767446120409451
2025-02-17 02:45:16.588795185,Battlestar Galactica: CYLON,29,28,16,2855,13204,100.53746458728028,12.779301179521378,18.4727425136501,Yes,Cloudy,49,Female,3.5548776484503968
2025-02-17 15:05:23.857642174,Battlestar Galactica: CYLON,53,29,7,2856,11591,109.32171170926769,11.358075215730398,18.540544162190773,Yes,Rainy,34,Male,2.3794315272302353
2025-02-16 06:45:12.033143282,Transformers: The Ride,37,30,12,2857,9489,133.24366088369015,12.843729738180906,19.783825958311766,No,Sunny,16,Female,4.883202617435483
