Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-01-27,9571654f-678f-4d00-9c29-d86fa5219247,Yes,40,Male,"['Hollywood', 'New York', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 46.75, 'Check_Out': 12.98}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.98, 'Queue_Time': 25.96, 'Check_Out': 13.5}]",36.36,10.62,50.31,60.93
2024-12-21,257a35ab-bd0f-4cb0-891d-8cc7bf5985bd,No,7,Female,"['Hollywood', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 25.13, 'Check_Out': 12.59}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.59, 'Queue_Time': 30.12, 'Check_Out': 13.23}]",27.62,15.20,0.00,15.20
2024-04-20,53d374e9-b6c9-49d8-91bf-c7f4dd246fa2,Yes,60,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 50.66, 'Check_Out': 10.97}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.97, 'Queue_Time': 23.76, 'Check_Out': 11.52}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.52, 'Queue_Time': 22.53, 'Check_Out': 12.08}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.08, 'Queue_Time': 39.57, 'Check_Out': 12.9}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.9, 'Queue_Time': 58.57, 'Check_Out': 13.97}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.97, 'Queue_Time': 45.21, 'Check_Out': 14.81}]",40.05,0.00,44.73,44.73
2024-05-03,6458299c-a887-478e-849e-d9c90832d210,No,59,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 58.6, 'Check_Out': 15.11}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.11, 'Queue_Time': 20.15, 'Check_Out': 15.59}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.59, 'Queue_Time': 25.8, 'Check_Out': 16.16}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 16.16, 'Queue_Time': 53.58, 'Check_Out': 17.22}, {'Attraction': 'Canopy Flyer', 'Check_In': 17.22, 'Queue_Time': 32.04, 'Check_Out': 17.86}]",38.03,0.00,0.00,0.00
2024-08-07,fa2679fd-b02e-4eda-9ca4-31046200cc47,No,29,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 28.38, 'Check_Out': 9.65}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.65, 'Queue_Time': 33.82, 'Check_Out': 10.3}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.3, 'Queue_Time': 33.6, 'Check_Out': 11.11}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.11, 'Queue_Time': 51.16, 'Check_Out': 12.1}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.1, 'Queue_Time': 28.0, 'Check_Out': 12.74}]",34.99,12.54,0.00,12.54
2024-10-17,b8cc45da-d0cc-48c4-99a7-e457f2977655,No,8,Female,"['Hollywood', 'New York', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 39.39, 'Check_Out': 13.76}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.76, 'Queue_Time': 34.69, 'Check_Out': 14.52}]",37.04,0.00,41.85,41.85
2024-11-03,d474b1e8-30c5-4cd8-80d0-4ebdd4e098ce,No,38,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.0, 'Queue_Time': 26.78, 'Check_Out': 12.54}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.54, 'Queue_Time': 33.22, 'Check_Out': 13.27}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.27, 'Queue_Time': 35.76, 'Check_Out': 14.09}]",31.92,0.00,0.00,0.00
2024-08-27,431bb9cb-1403-4f4c-b43f-80576b8ada52,Yes,52,Male,"['New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 32.51, 'Check_Out': 10.63}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.63, 'Queue_Time': 59.49, 'Check_Out': 11.82}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.82, 'Queue_Time': 33.91, 'Check_Out': 12.49}]",41.97,11.64,38.23,49.87
2024-04-27,1c0e64b4-f7e3-45c9-87e0-e422c3b42979,No,30,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 57.51, 'Check_Out': 11.08}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.08, 'Queue_Time': 58.92, 'Check_Out': 12.19}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.19, 'Queue_Time': 32.65, 'Check_Out': 12.9}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.9, 'Queue_Time': 51.64, 'Check_Out': 13.98}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.98, 'Queue_Time': 33.05, 'Check_Out': 14.68}]",46.75,0.00,35.38,35.38
2024-02-15,bead0520-e1be-4a0c-8e95-92bd4a3de451,No,41,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 54.43, 'Check_Out': 13.08}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.08, 'Queue_Time': 23.11, 'Check_Out': 13.69}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.69, 'Queue_Time': 43.59, 'Check_Out': 14.56}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.56, 'Queue_Time': 48.71, 'Check_Out': 15.45}]",42.46,13.27,0.00,13.27
2024-06-29,79dd9950-3e9b-4773-9c91-24f310a6fd9c,No,33,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 50.33, 'Check_Out': 11.07}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.07, 'Queue_Time': 54.68, 'Check_Out': 12.1}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.1, 'Queue_Time': 42.89, 'Check_Out': 13.02}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.02, 'Queue_Time': 57.01, 'Check_Out': 14.08}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.08, 'Queue_Time': 45.06, 'Check_Out': 15.02}]",49.99,14.71,0.00,14.71
2024-12-31,a33c201b-997b-4e65-9788-c9f3bfabe33d,No,42,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 29.59, 'Check_Out': 14.71}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.71, 'Queue_Time': 25.88, 'Check_Out': 15.36}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.36, 'Queue_Time': 45.02, 'Check_Out': 16.35}]",33.50,14.57,43.09,57.66
2024-09-10,0f78fe1c-8d04-4487-9f8c-e6793060f162,No,35,Male,"['Hollywood', 'New York', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 36.72, 'Check_Out': 14.75}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.75, 'Queue_Time': 35.07, 'Check_Out': 15.49}]",35.89,13.26,42.40,55.66
2024-03-28,f8a5f0c7-d335-4b30-96e2-8f4059a1b1ce,No,50,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 57.64, 'Check_Out': 10.12}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.12, 'Queue_Time': 27.4, 'Check_Out': 10.67}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.67, 'Queue_Time': 35.5, 'Check_Out': 11.36}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.36, 'Queue_Time': 51.62, 'Check_Out': 12.37}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.37, 'Queue_Time': 52.86, 'Check_Out': 13.45}]",45.00,10.26,0.00,10.26
2024-05-31,4510bc60-7213-4503-a5ce-dde1172a5e36,Yes,66,Female,"['New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 45.31, 'Check_Out': 10.97}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.97, 'Queue_Time': 23.1, 'Check_Out': 11.56}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.56, 'Queue_Time': 49.66, 'Check_Out': 12.54}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.54, 'Queue_Time': 53.21, 'Check_Out': 13.6}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.6, 'Queue_Time': 52.87, 'Check_Out': 14.58}]",44.83,12.66,50.91,63.57
2024-11-30,06739754-e358-479a-8ba1-d8870822391e,No,44,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.0, 'Queue_Time': 56.77, 'Check_Out': 15.13}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.13, 'Queue_Time': 35.57, 'Check_Out': 15.96}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.96, 'Queue_Time': 57.19, 'Check_Out': 17.04}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 17.04, 'Queue_Time': 55.99, 'Check_Out': 18.18}, {'Attraction': 'Canopy Flyer', 'Check_In': 18.18, 'Queue_Time': 50.62, 'Check_Out': 19.21}]",51.23,10.44,0.00,10.44
2024-02-10,c8c29c98-0b71-4ba3-8eb3-c5c99f8fdea4,No,64,Male,"['Hollywood', 'New York', 'Sci-Fi City']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 25.1, 'Check_Out': 11.63}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.63, 'Queue_Time': 58.21, 'Check_Out': 12.84}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.84, 'Queue_Time': 31.0, 'Check_Out': 13.45}]",38.10,10.85,0.00,10.85
2024-02-21,3fa100c3-2bd0-4b5d-98bf-1868c9a517ed,No,57,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 51.04, 'Check_Out': 11.98}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.98, 'Queue_Time': 44.54, 'Check_Out': 12.84}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.84, 'Queue_Time': 59.89, 'Check_Out': 13.96}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.96, 'Queue_Time': 35.41, 'Check_Out': 14.75}]",47.72,14.10,0.00,14.10
2024-04-12,7442900d-0ca2-482e-a35a-bd1091e858f0,No,12,Male,"['New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 25.86, 'Check_Out': 12.54}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.54, 'Queue_Time': 56.39, 'Check_Out': 13.68}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.68, 'Queue_Time': 24.82, 'Check_Out': 14.2}]",35.69,0.00,48.21,48.21
2024-10-08,6315a75f-cdee-4707-aa8f-7226987c9d58,No,47,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 37.95, 'Check_Out': 11.8}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.8, 'Queue_Time': 49.07, 'Check_Out': 12.73}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.73, 'Queue_Time': 57.63, 'Check_Out': 13.78}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.78, 'Queue_Time': 33.66, 'Check_Out': 14.49}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.49, 'Queue_Time': 36.31, 'Check_Out': 15.32}]",42.92,0.00,31.19,31.19
2024-02-17,4902caa3-d369-4d69-9f9d-b019fc260dc3,No,51,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 49.5, 'Check_Out': 10.97}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.97, 'Queue_Time': 21.05, 'Check_Out': 11.54}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.54, 'Queue_Time': 28.54, 'Check_Out': 12.2}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.2, 'Queue_Time': 46.13, 'Check_Out': 13.17}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.17, 'Queue_Time': 43.45, 'Check_Out': 14.04}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.04, 'Queue_Time': 45.17, 'Check_Out': 15.0}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.0, 'Queue_Time': 36.36, 'Check_Out': 15.81}]",38.60,0.00,0.00,0.00
2024-07-08,6be45730-2b0d-4564-9da6-ca5ce04d2915,No,22,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 14.0, 'Queue_Time': 54.69, 'Check_Out': 15.06}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.06, 'Queue_Time': 50.95, 'Check_Out': 16.0}]",52.82,0.00,47.67,47.67
2024-07-14,7ab7e2e0-a274-4ab4-975d-2b46da7411e4,No,70,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 38.2, 'Check_Out': 13.88}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.88, 'Queue_Time': 59.35, 'Check_Out': 15.03}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 15.03, 'Queue_Time': 32.15, 'Check_Out': 15.68}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.68, 'Queue_Time': 47.08, 'Check_Out': 16.55}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 16.55, 'Queue_Time': 30.61, 'Check_Out': 17.23}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 17.23, 'Queue_Time': 21.45, 'Check_Out': 17.75}]",38.14,0.00,0.00,0.00
2024-11-06,3ffcfdaa-ac9b-4434-8764-99d6110b4467,No,68,Female,"['New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 25.37, 'Check_Out': 9.51}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.51, 'Queue_Time': 25.12, 'Check_Out': 10.12}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.12, 'Queue_Time': 24.25, 'Check_Out': 10.69}]",24.91,11.69,41.46,53.15
2024-01-06,1aa5d916-f211-4f56-8576-1e08c3ae5aea,No,63,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 21.92, 'Check_Out': 12.55}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.55, 'Queue_Time': 51.97, 'Check_Out': 13.6}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.6, 'Queue_Time': 46.29, 'Check_Out': 14.48}]",40.06,0.00,41.73,41.73
2024-11-01,f5ba704a-b5ac-42a3-bb24-cf8d78d1467e,Yes,52,Female,"['New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 53.14, 'Check_Out': 15.08}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.08, 'Queue_Time': 27.61, 'Check_Out': 15.62}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.62, 'Queue_Time': 45.53, 'Check_Out': 16.56}]",42.09,13.97,0.00,13.97
2024-11-07,6e96c642-7a1c-4605-b492-baea4ea93a34,No,58,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 51.88, 'Check_Out': 12.11}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.11, 'Queue_Time': 28.92, 'Check_Out': 12.82}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.82, 'Queue_Time': 56.37, 'Check_Out': 13.97}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.97, 'Queue_Time': 21.92, 'Check_Out': 14.43}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.43, 'Queue_Time': 42.27, 'Check_Out': 15.32}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.32, 'Queue_Time': 58.41, 'Check_Out': 16.47}]",43.30,11.15,0.00,11.15
2024-05-20,2ec9f997-0f5f-4c69-9849-b7d23e583a7b,No,20,Female,"['New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 32.19, 'Check_Out': 10.69}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.69, 'Queue_Time': 24.46, 'Check_Out': 11.32}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.32, 'Queue_Time': 44.71, 'Check_Out': 12.21}]",33.79,0.00,0.00,0.00
2024-01-17,632cf3a9-88e2-41c0-8fb2-acd5b30e1f6a,Yes,37,Female,"['New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 34.49, 'Check_Out': 12.73}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.73, 'Queue_Time': 39.94, 'Check_Out': 13.51}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.51, 'Queue_Time': 21.25, 'Check_Out': 14.02}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.02, 'Queue_Time': 23.69, 'Check_Out': 14.56}]",29.84,0.00,50.65,50.65
2024-11-07,956dab0a-fa84-4953-a40b-23c9f6e11c97,Yes,39,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 41.58, 'Check_Out': 9.87}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 9.87, 'Queue_Time': 49.73, 'Check_Out': 10.92}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.92, 'Queue_Time': 49.04, 'Check_Out': 11.86}]",46.78,10.09,0.00,10.09
2024-12-11,a81830e7-a7ae-412e-9d34-0a929ea0d331,No,22,Female,"['Hollywood', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 9.0, 'Queue_Time': 57.63, 'Check_Out': 10.16}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.16, 'Queue_Time': 46.86, 'Check_Out': 11.05}]",52.24,0.00,0.00,0.00
2024-09-19,7d3072f5-9609-4177-9cf5-2e0302bde23b,No,70,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 14.0, 'Queue_Time': 41.53, 'Check_Out': 14.85}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.85, 'Queue_Time': 23.15, 'Check_Out': 15.4}]",32.34,0.00,50.77,50.77
2024-02-14,51894a83-c455-4dea-8777-2d4fe407d3e0,No,39,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 31.03, 'Check_Out': 11.64}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.64, 'Queue_Time': 40.88, 'Check_Out': 12.48}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.48, 'Queue_Time': 40.79, 'Check_Out': 13.3}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.3, 'Queue_Time': 28.34, 'Check_Out': 14.0}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.0, 'Queue_Time': 49.34, 'Check_Out': 15.02}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.02, 'Queue_Time': 56.06, 'Check_Out': 16.09}]",41.07,0.00,41.04,41.04
2024-10-06,da0ab994-555f-4fd2-9ab3-43490ff430a4,Yes,68,Female,"['New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 52.8, 'Check_Out': 13.99}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.99, 'Queue_Time': 57.7, 'Check_Out': 15.09}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.09, 'Queue_Time': 20.38, 'Check_Out': 15.53}]",43.63,0.00,38.13,38.13
2024-06-18,d7fd0cba-f9c3-475d-aa8f-26294114edff,No,14,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 12.0, 'Queue_Time': 32.07, 'Check_Out': 12.73}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.73, 'Queue_Time': 33.29, 'Check_Out': 13.42}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.42, 'Queue_Time': 26.81, 'Check_Out': 14.1}]",30.72,0.00,0.00,0.00
2024-03-14,e1e87709-2e4f-47f9-990d-bcc7c760dda1,Yes,11,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 32.07, 'Check_Out': 12.74}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.74, 'Queue_Time': 50.52, 'Check_Out': 13.7}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.7, 'Queue_Time': 30.8, 'Check_Out': 14.36}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.36, 'Queue_Time': 26.66, 'Check_Out': 14.97}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.97, 'Queue_Time': 43.75, 'Check_Out': 15.79}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.79, 'Queue_Time': 55.14, 'Check_Out': 16.94}]",39.82,0.00,0.00,0.00
2024-03-02,fbc05764-4d11-4ac0-a037-7f98e283a373,Yes,61,Female,"['Hollywood', 'New York', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 53.37, 'Check_Out': 13.06}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.06, 'Queue_Time': 34.73, 'Check_Out': 13.86}]",44.05,0.00,35.87,35.87
2024-04-26,833afd22-bcaf-42b0-ad8b-f2e6ce670be9,Yes,52,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 59.83, 'Check_Out': 11.09}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.09, 'Queue_Time': 27.35, 'Check_Out': 11.78}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.78, 'Queue_Time': 49.68, 'Check_Out': 12.84}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.84, 'Queue_Time': 55.16, 'Check_Out': 13.94}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.94, 'Queue_Time': 52.74, 'Check_Out': 14.98}]",48.95,0.00,40.87,40.87
2024-11-20,643557e7-d769-486e-83ed-045714159bd6,No,50,Female,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 56.7, 'Check_Out': 12.18}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.18, 'Queue_Time': 27.43, 'Check_Out': 12.76}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.76, 'Queue_Time': 56.74, 'Check_Out': 13.87}]",46.96,0.00,31.81,31.81
2024-02-06,488039db-fbaa-43e0-8179-1d2dabfa980e,No,19,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.0, 'Queue_Time': 33.48, 'Check_Out': 10.7}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.7, 'Queue_Time': 22.81, 'Check_Out': 11.22}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.22, 'Queue_Time': 59.54, 'Check_Out': 12.45}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.45, 'Queue_Time': 49.49, 'Check_Out': 13.52}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.52, 'Queue_Time': 38.84, 'Check_Out': 14.35}]",40.83,10.02,38.50,48.52
2024-10-04,c31769d4-ce54-4dde-9df1-f8cc486f6ce5,Yes,29,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 43.39, 'Check_Out': 13.85}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.85, 'Queue_Time': 48.85, 'Check_Out': 14.83}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.83, 'Queue_Time': 38.93, 'Check_Out': 15.7}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.7, 'Queue_Time': 39.64, 'Check_Out': 16.57}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.57, 'Queue_Time': 20.22, 'Check_Out': 17.13}]",38.21,0.00,0.00,0.00
